description,category,risk_score,is_high_risk
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.37359412624485794,0
Amenazó con difundir fotos si no enviaba más contenido. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.8878389619622638,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8107635917541621,1
Alguien se comunicó con mi hijo por Instagram de forma extraña y persistente.,contacto_inapropiado,0.3505073834655888,0
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8058554845427193,1
Hay un contacto que no reconozco pero no sé si es peligroso.,desconocido,0.17580871393331549,0
Alguien se comunicó con mi hijo por Discord de forma extraña y persistente.,contacto_inapropiado,0.5133397584446435,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8833258995798785,1
Amenazó con difundir fotos si no enviaba más contenido. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.8648750078513221,1
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.7316160894030415,1
Propuso encontrarse con mi hijo en un parque después de clases. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8297969992559424,1
Alguien se comunicó con mi hijo por Facebook de forma extraña y persistente.,contacto_inapropiado,0.5830506859900223,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.8500740169885722,1
Un desconocido contactó a mi hijo por Instagram diciendo que quería ser su amigo.,contacto_inapropiado,0.4649105877294014,0
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8666684945460452,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8727464777778648,1
"Le pidieron fotos a mi hija de 12 años por Facebook, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.8905578792559216,1
Alguien se comunicó con mi hijo por WhatsApp de forma extraña y persistente.,contacto_inapropiado,0.531862655991843,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8221908999326027,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8591122551305056,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8477170276286505,1
Alguien se comunicó con mi hijo por TikTok de forma extraña y persistente.,contacto_inapropiado,0.4666571609738384,0
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8857749880506657,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.5608962674281152,1
Un desconocido contactó a mi hijo por TikTok diciendo que quería ser su amigo.,contacto_inapropiado,0.5228740953808241,1
Un número desconocido llamó varias veces pero no dijo nada.,desconocido,0.16536632553100825,0
Un desconocido contactó a mi hijo por Discord diciendo que quería ser su amigo.,contacto_inapropiado,0.48340875793372506,0
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.5157575290234993,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.7924219467329974,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.39070984616916926,0
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8217990067449193,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.793250092169121,1
Alguien se comunicó con mi hijo por Facebook de forma extraña y persistente.,contacto_inapropiado,0.4776511438115644,0
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8987685042500304,1
Amenazó con difundir fotos si no enviaba más contenido. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.8759610790104078,1
"Dijo que si no le enviaba dinero, publicaría conversaciones privadas. Fue muy insistente y usó frases de secreto y confianza.",extorsion,0.8994183531122013,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.7785581654839396,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.9151124599796808,1
Alguien se comunicó con mi hijo por Discord de forma extraña y persistente.,contacto_inapropiado,0.4605756975848117,0
Obligó a mi hija a seguir enviando fotos con amenazas. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.9080910967765837,1
"Le pidieron fotos a mi hija de 12 años por Instagram, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.841433912740692,1
Propuso encontrarse con mi hijo en un parque después de clases. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8248408733643489,1
Un desconocido contactó a mi hijo por WhatsApp diciendo que quería ser su amigo.,contacto_inapropiado,0.632441179562393,1
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8036204265848033,1
Un desconocido contactó a mi hijo por WhatsApp diciendo que quería ser su amigo.,contacto_inapropiado,0.42346755614104287,0
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.39663437293249715,0
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8167404283697572,1
Hay un contacto que no reconozco pero no sé si es peligroso.,desconocido,0.24026562800460058,0
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.800223477488129,1
Obligó a mi hija a seguir enviando fotos con amenazas. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.8796170375103317,1
Obligó a mi hija a seguir enviando fotos con amenazas. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.8908438280319056,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8081849172841514,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8222981678385657,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8062659710701888,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.7984617939939096,1
Obligó a mi hija a seguir enviando fotos con amenazas. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.9143270064805777,1
Alguien se comunicó con mi hijo por WhatsApp de forma extraña y persistente.,contacto_inapropiado,0.5935307855832177,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8962134119722459,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.7653715509682493,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8159768560125076,1
Amenazó con difundir fotos si no enviaba más contenido. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.8918652992340206,1
"Dijo que si no le enviaba dinero, publicaría conversaciones privadas. Fue muy insistente y usó frases de secreto y confianza.",extorsion,0.9021260747822346,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.9203397176067644,1
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.7261532303104773,1
"Dijo que si no le enviaba dinero, publicaría conversaciones privadas. Fue muy insistente y usó frases de secreto y confianza.",extorsion,0.8984307978419329,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8054415569128551,1
"Dijo que si no le enviaba dinero, publicaría conversaciones privadas. Fue muy insistente y usó frases de secreto y confianza.",extorsion,0.9140129115079229,1
Un desconocido contactó a mi hijo por TikTok diciendo que quería ser su amigo.,contacto_inapropiado,0.48703594181969406,0
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.818361689063321,1
Quedó en ver a mi hija en un centro comercial sin nuestro permiso. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8281315100797405,1
Propuso encontrarse con mi hijo en un parque después de clases. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8441266582706738,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.841155046430353,1
Quedó en ver a mi hija en un centro comercial sin nuestro permiso. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8685126852117471,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.7549211870844316,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.851485040978109,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8702724101506252,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.7934811678583349,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.831895531198772,1
Quedó en ver a mi hija en un centro comercial sin nuestro permiso. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8724619484548248,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8722894515980961,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8651809305479252,1
Hay un contacto que no reconozco pero no sé si es peligroso.,desconocido,0.2921173490874249,0
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8917983801749207,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8712285783104201,1
